	index	sex	origin_cluster	degree_cluster	LSAT	UGPA	ZFYA	birth_date	major	Zcum	attempts	sander_index	region_first_FW	region_first_GL	region_first_MS	region_first_MW	region_first_Mt	region_first_NE	region_first_NG	region_first_NW	region_first_PO	region_first_SC	region_first_SE	region_first_nan	region_last_FW	region_last_GL	region_last_MS	region_last_MW	region_last_Mt	region_last_NE	region_last_NG	region_last_NW	region_last_PO	region_last_SC	region_last_SE	region_last_nan
8399	11359	2	1.0	1.0	31.0	2.1	0.9	63.25	2.333299196067387	1.69	1.0	0.5875	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
8400	11360	2	1.0	1.0	38.0	3.4	1.15	68.66666666666667	3.0	0.34	1.0	0.7988095238095237	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
8401	11361	2	1.0	1.0	33.0	2.3	-0.22	69.66666666666667	2.0	-0.74	1.0	0.631547619047619	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
8402	11363	2	1.0	1.0	29.7	3.6	-1.27	67.83333333333333	2.0	-1.89	1.0	0.7141071428571428	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
8403	11365	2	1.0	1.0	32.0	3.8	-0.48	69.0	2.0	-0.76	1.0	0.7619047619047619	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
8404	11366	1	3.0	3.0	35.5	3.0	-0.18	67.41666666666667	5.0	0.12	1.0	0.7294642857142858	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
8405	11367	1	3.0	3.0	34.5	3.2	1.01	69.91666666666667	3.0	1.17	1.0	0.7360119047619047	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
8406	11368	1	3.0	3.0	35.0	3.1	0.15	68.58333333333333	1.0	0.11	1.0	0.7327380952380952	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
8407	11369	2	3.0	3.0	42.0	3.4	1.64	58.916666666666664	5.0	1.63	1.0	0.8488095238095238	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
8408	11370	1	3.0	3.0	37.0	3.1	0.62	69.0	2.333299196067387	0.72	1.0	0.7577380952380952	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
8409	11371	1	3.0	3.0	35.0	3.2	-1.07	69.66666666666667	2.0	-0.29	1.0	0.7422619047619048	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
8410	11372	1	3.0	3.0	32.0	2.9	0.47	68.16666666666667	2.0	0.33	1.0	0.6761904761904762	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
8411	11373	2	3.0	3.0	40.0	2.9	0.47	68.41666666666667	2.0	0.24	1.0	0.7761904761904762	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
8412	11374	1	3.0	3.0	33.0	3.7	1.19	59.25	3.0	1.31	1.0	0.7648809523809523	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
8413	11375	2	3.0	3.0	35.0	3.3	1.09	69.75	2.0	0.77	1.0	0.7517857142857143	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
8414	11376	2	3.0	3.0	34.0	3.4	-0.39	62.5	3.0	0.28	1.0	0.7488095238095238	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
8415	11377	2	3.0	1.0	38.0	3.6	2.02	69.0	2.0	1.63	1.0	0.8178571428571428	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
8416	11378	2	3.0	3.0	35.0	2.9	-1.74	66.91666666666667	2.0	-1.61	1.0	0.7136904761904761	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
8417	11379	1	3.0	3.0	34.0	3.0	-0.52	70.5	2.0	-0.9	2.0	0.7107142857142857	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
8418	11380	1	3.0	3.0	31.0	3.9	1.4	60.0	2.0	1.35	1.0	0.7589285714285714	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
8419	11382	1	3.0	3.0	33.0	3.6	-0.96	69.91666666666667	2.0	-1.45	3.0	0.7553571428571428	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
8420	11383	1	3.0	3.0	32.0	3.6	0.41	69.0	3.0	0.14	1.0	0.7428571428571429	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
8421	11384	2	3.0	3.0	39.0	3.0	-1.43	57.5	3.0	-0.76	1.0	0.7732142857142857	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
8422	11385	2	3.0	3.0	37.0	2.2	0.02	66.16666666666667	5.0	-0.24	1.0	0.6720238095238096	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
8423	11386	2	3.0	3.0	34.0	3.7	-0.37	59.25	3.0	-0.95	1.0	0.7773809523809524	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
8424	11387	1	3.0	3.0	41.0	3.1	2.75	65.91666666666667	2.0	2.08	1.0	0.8077380952380953	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
8425	11388	2	3.0	3.0	37.0	3.4	0.57	68.91666666666667	2.0	0.51	1.0	0.7863095238095238	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
8426	11389	2	3.0	3.0	26.3	3.7	-1.14	68.91666666666667	2.0	-0.77	1.0	0.6811309523809524	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
8427	11390	1	3.0	3.0	27.7	3.8	0.8	66.08333333333333	2.0	0.57	1.0	0.7081547619047619	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
8428	11392	1	3.0	3.0	38.0	3.0	0.15	69.33333333333333	1.0	0.8	1.0	0.7607142857142857	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
8429	11393	1	3.0	3.0	37.0	3.5	0.41	68.91666666666667	1.0	0.66	1.0	0.7958333333333334	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
8430	11394	2	3.0	3.0	37.0	3.0	-0.21	64.0	2.0	-0.14	1.0	0.7482142857142857	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
8431	11395	1	3.0	3.0	32.0	3.5	-0.91	58.583333333333336	1.0	-1.1	1.0	0.7333333333333333	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
8432	11396	2	3.0	3.0	36.0	3.2	-0.26	67.58333333333333	2.333299196067387	-1.33	2.0	0.7547619047619047	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
8433	11398	1	3.0	3.0	40.0	3.4	0.15	62.916666666666664	1.0	0.39	1.0	0.8238095238095238	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
8434	11399	1	3.0	3.0	35.0	3.5	0.05	69.25	2.0	-0.1	1.0	0.7708333333333333	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
8435	11400	1	3.0	3.0	39.0	3.9	2.18	62.75	1.0	2.02	1.0	0.8589285714285715	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
8436	11401	1	3.0	3.0	45.0	3.5	-0.03	67.16666666666667	3.0	-0.37	1.0	0.8958333333333333	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
8437	11402	2	3.0	3.0	34.0	2.8	0.26	69.33333333333333	3.0	0.32	1.0	0.6916666666666667	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
8438	11404	1	3.0	3.0	36.0	3.3	0.39	61.5	3.0	0.67	1.0	0.7642857142857142	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
8439	11405	1	3.0	3.0	40.0	3.3	-0.16	67.83333333333333	1.0	-0.15	1.0	0.8142857142857143	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
8440	11406	1	3.0	3.0	29.5	3.9	-0.6	61.0	1.0	-0.5	3.0	0.7401785714285715	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
8441	11407	2	3.0	3.0	42.0	2.7	-0.81	61.083333333333336	2.0	-1.37	1.0	0.7821428571428573	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
8442	11408	2	3.0	3.0	37.0	3.5	-0.7	69.16666666666667	3.0	-0.91	1.0	0.7958333333333334	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
8443	11410	2	3.0	3.0	45.0	3.2	0.99	67.91666666666667	3.0	1.02	1.0	0.8672619047619048	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
8444	11412	1	3.0	3.0	38.0	2.6	-1.4	47.416666666666664	1.0	-1.6	1.0	0.7226190476190476	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
8445	11415	1	3.0	3.0	36.0	2.8	-0.26	68.91666666666667	2.0	-0.9	1.0	0.7166666666666666	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
8446	11416	2	3.0	3.0	35.0	3.1	0.1446042436825847	67.16666666666667	4.0	0.07677811394287472	1.0	0.7327380952380952	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
8447	11418	2	3.0	3.0	34.0	3.4	-1.35	54.416666666666664	1.0	-0.49	1.0	0.7488095238095238	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
8448	11420	1	3.0	3.0	35.0	3.7	0.21	66.66666666666667	2.0	-0.15	1.0	0.7898809523809524	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
8449	11422	2	3.0	3.0	37.0	2.9	0.34	65.33333333333333	2.0	-0.46	1.0	0.7386904761904762	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
8450	11423	2	3.0	3.0	36.0	3.3	-0.13	66.08333333333333	2.0	-0.01	1.0	0.7642857142857142	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
8451	11424	2	3.0	3.0	41.0	3.1	0.88	69.16666666666667	2.0	0.3	1.0	0.8077380952380953	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
8452	11425	1	3.0	3.0	28.0	2.7	-1.4	68.5	1.0	-1.51	1.0	0.6071428571428572	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
8453	11426	2	3.0	3.0	31.5	3.0	-0.83	64.0	2.0	-0.58	1.0	0.6794642857142857	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
8454	11429	1	3.0	3.0	39.0	2.7	-0.39	69.41666666666667	2.0	-0.07	1.0	0.7446428571428572	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
8455	11430	2	3.0	3.0	40.0	3.1	0.96	68.91666666666667	3.0	0.98	1.0	0.7952380952380953	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
8456	11431	2	3.0	3.0	36.0	3.6	-0.37	67.25	2.0	-0.41	1.0	0.7928571428571428	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
8457	11432	1	3.0	3.0	40.0	3.7	-0.89	66.91666666666667	4.0	-1.08	1.0	0.8523809523809525	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
8458	11433	1	3.0	3.0	31.0	3.2	0.08	70.0	1.0	-0.15	1.0	0.6922619047619047	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
8459	11435	1	3.0	3.0	30.5	3.3	-0.83	68.58333333333333	2.0	-0.99	4.0	0.6955357142857143	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
8460	11436	2	3.0	3.0	32.0	3.2	-0.08	62.083333333333336	4.0	1.04	1.0	0.7047619047619047	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
8461	11438	1	3.0	3.0	34.0	3.5	0.23	65.16666666666667	2.0	-0.5	1.0	0.7583333333333333	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
8462	11439	2	3.0	3.0	41.5	3.1	-0.96	67.91666666666667	3.0	-1.25	1.0	0.8139880952380953	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
8463	11440	2	3.0	3.0	34.0	3.3	-0.03	51.75	2.0	-0.28	1.0	0.7392857142857143	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
8464	11441	2	3.0	3.0	37.0	3.0	-0.7	68.5	3.0	-0.77	1.0	0.7482142857142857	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
8465	11442	1	3.0	3.0	33.0	3.4	1.01	69.66666666666667	1.0	0.41	1.0	0.7363095238095237	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
8466	11443	1	3.0	3.0	38.0	3.3	1.17	69.66666666666667	3.0	0.98	1.0	0.7892857142857143	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
8467	11445	2	3.0	5.0	39.0	3.5	0.1446042436825847	70.5	2.0	0.07677811394287472	1.0	0.8208333333333333	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
8468	11446	2	3.0	3.0	36.0	2.7	-0.11	67.66666666666667	4.0	0.18	1.0	0.7071428571428571	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
8469	11448	1	3.0	3.0	32.0	3.7	-0.76	69.41666666666667	1.0	-1.01	2.0	0.7523809523809524	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
8470	11450	1	3.0	3.0	32.0	3.5	1.38	67.16666666666667	2.0	1.42	1.0	0.7333333333333333	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
8471	11453	1	3.0	3.0	33.0	3.5	0.28	69.91666666666667	3.0	0.32	1.0	0.7458333333333333	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
8472	11454	1	3.0	3.0	38.0	3.4	-0.18	69.58333333333333	2.0	0.18	1.0	0.7988095238095237	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
8473	11455	1	3.0	3.0	39.0	2.9	1.19	69.08333333333333	1.0	1.47	1.0	0.7636904761904761	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
8474	11456	1	3.0	3.0	39.0	3.3	0.54	68.25	2.0	0.83	1.0	0.8017857142857143	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
8475	11457	2	3.0	3.0	39.0	3.3	0.96	64.91666666666667	3.0	1.24	1.0	0.8017857142857143	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
8476	11458	2	3.0	3.0	37.0	2.5	-0.18	66.83333333333333	2.333299196067387	-0.49	1.0	0.7005952380952382	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
8477	11459	2	3.0	3.0	35.0	3.3	0.8	69.75	2.0	0.78	1.0	0.7517857142857143	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
8478	11460	2	3.0	3.0	36.0	2.9	0.91	49.666666666666664	3.0	1.2	1.0	0.7261904761904762	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
8479	11461	2	3.0	3.0	37.0	3.1	0.26	64.91666666666667	2.333299196067387	0.91	1.0	0.7577380952380952	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
8480	11462	2	3.0	3.0	36.0	3.2	-0.18	69.0	1.0	0.75	1.0	0.7547619047619047	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
8481	11463	2	3.0	3.0	35.0	3.6	-1.79	68.75	2.0	-1.12	2.0	0.7803571428571427	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
8482	11464	1	3.0	3.0	36.0	3.5	2.02	69.83333333333333	3.0	1.52	1.0	0.7833333333333332	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
8483	11465	2	3.0	3.0	38.0	2.9	0.23	68.41666666666667	2.0	-0.25	1.0	0.7511904761904762	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
8484	11466	1	3.0	3.0	36.0	2.4	-0.37	61.0	6.0	-0.63	1.0	0.6785714285714285	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
8485	11467	1	3.0	3.0	34.0	3.5	1.06	69.5	3.0	1.28	1.0	0.7583333333333333	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
8486	11469	2	3.0	3.0	36.0	3.4	0.86	70.08333333333333	2.0	1.37	1.0	0.7738095238095237	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
8487	11470	2	3.0	3.0	38.0	3.0	0.7	67.75	2.0	0.89	1.0	0.7607142857142857	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
8488	11471	2	3.0	3.0	36.0	2.7	-1.27	64.33333333333333	3.0	-0.99	1.0	0.7071428571428571	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
8489	11472	1	3.0	3.0	35.0	3.4	1.04	70.5	1.0	1.23	1.0	0.7613095238095238	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
8490	11473	1	3.0	3.0	33.0	3.9	-0.42	95.0	2.0	-0.04	1.0	0.7839285714285714	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
8491	11474	2	3.0	3.0	35.0	2.9	-1.4	68.0	1.0	-1.32	1.0	0.7136904761904761	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
8492	11475	1	3.0	3.0	33.0	3.1	-1.72	69.25	1.0	-2.0	2.0	0.7077380952380952	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
8493	11476	2	3.0	1.0	40.0	3.2	2.23	66.66666666666667	2.333299196067387	0.88	1.0	0.8047619047619048	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
8494	11477	1	3.0	3.0	37.0	3.8	1.19	55.833333333333336	2.0	1.61	1.0	0.8244047619047619	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
8495	11478	1	3.0	3.0	39.0	3.8	0.95	69.91666666666667	3.0	1.15	1.0	0.8494047619047619	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
8496	11479	2	3.0	3.0	36.0	3.5	-0.06	69.58333333333333	2.0	0.18	1.0	0.7833333333333332	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
8497	11480	1	3.0	3.0	37.0	2.8	0.72	39.583333333333336	4.0	0.73	1.0	0.7291666666666667	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
8498	11481	2	3.0	3.0	40.0	3.2	1.92	65.83333333333333	1.0	1.46	1.0	0.8047619047619048	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
8499	11484	1	3.0	3.0	32.0	3.9	0.51	68.0	2.0	0.38	1.0	0.7714285714285714	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
8500	11485	2	3.0	3.0	40.0	2.6	-1.52	64.25	3.0	0.07677811394287472	1.0	0.7476190476190476	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
8501	11487	1	3.0	3.0	35.0	3.4	0.91	61.916666666666664	2.0	-0.32	1.0	0.7613095238095238	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
8502	11488	1	3.0	3.0	40.0	3.2	-1.16	69.66666666666667	2.0	-1.39	1.0	0.8047619047619048	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
8503	11489	1	3.0	3.0	36.5	3.5	1.37	68.16666666666667	1.0	1.11	1.0	0.7895833333333333	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
8504	11490	2	3.0	3.0	36.0	3.0	-0.8	67.58333333333333	2.0	-0.48	1.0	0.7357142857142858	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
8505	11491	1	3.0	3.0	34.0	3.6	-0.25	69.58333333333333	2.0	-0.58	1.0	0.7678571428571428	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
8506	11493	1	3.0	3.0	33.5	3.4	0.0	69.75	1.0	-0.21	1.0	0.7425595238095237	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
8507	11494	1	3.0	3.0	40.0	3.6	0.65	64.0	1.0	1.07	1.0	0.8428571428571429	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
8508	11496	1	3.0	3.0	39.0	3.6	0.13	69.33333333333333	2.0	0.88	1.0	0.8303571428571428	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
8509	11498	1	3.0	3.0	40.0	3.1	0.46	68.66666666666667	2.0	0.43	1.0	0.7952380952380953	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
8510	11500	2	3.0	3.0	39.0	3.4	0.13	69.08333333333333	2.0	0.27	1.0	0.8113095238095238	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
8511	11501	2	3.0	3.0	42.0	3.4	1.9	68.33333333333333	2.0	2.02	1.0	0.8488095238095238	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
8512	11504	2	3.0	3.0	36.0	3.1	-0.19	68.41666666666667	4.0	0.11	1.0	0.7452380952380953	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
8513	11505	1	3.0	3.0	40.0	2.9	-0.76	66.75	1.0	-1.24	2.0	0.7761904761904762	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
8514	11506	2	3.0	3.0	38.0	3.3	1.5	67.16666666666667	3.0	1.81	1.0	0.7892857142857143	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
8515	11507	1	3.0	3.0	40.0	3.3	1.46	68.58333333333333	1.0	1.8	1.0	0.8142857142857143	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
8516	11508	2	3.0	3.0	38.0	3.1	-1.03	69.83333333333333	2.0	-1.87	1.0	0.7702380952380952	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
8517	11509	1	3.0	3.0	36.0	3.2	0.63	68.75	2.0	0.77	1.0	0.7547619047619047	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
8518	11512	1	3.0	3.0	43.0	3.6	-1.43	55.583333333333336	3.0	-0.85	1.0	0.8803571428571428	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
8519	11513	2	3.0	3.0	41.0	3.5	1.03	59.0	2.0	1.05	1.0	0.8458333333333332	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
8520	11516	1	3.0	3.0	40.0	3.3	1.2	67.66666666666667	2.0	0.32	1.0	0.8142857142857143	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
8521	11518	1	3.0	3.0	35.0	3.3	-0.93	69.66666666666667	3.0	-0.4	1.0	0.7517857142857143	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
8522	11520	1	3.0	3.0	41.0	2.8	-0.44	68.25	3.0	0.01	1.0	0.7791666666666666	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
8523	11522	2	3.0	3.0	42.0	2.8	0.87	65.08333333333333	4.0	0.82	1.0	0.7916666666666667	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
8524	11524	2	3.0	5.0	39.0	3.5	2.3	63.583333333333336	2.0	0.23	1.0	0.8208333333333333	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
8525	11525	2	3.0	3.0	45.0	2.9	0.59	64.58333333333333	3.0	-0.18	1.0	0.8386904761904762	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
8526	11527	2	3.0	3.0	38.0	2.6	-0.84	51.583333333333336	2.0	-0.81	1.0	0.7226190476190476	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
8527	11529	2	3.0	3.0	39.0	3.5	0.34	58.5	4.0	-0.49	1.0	0.8208333333333333	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
8528	11530	1	3.0	3.0	22.5	3.0	-1.39	67.75	2.0	-1.95	2.0	0.5669642857142858	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
8529	11533	1	3.0	3.0	38.0	2.9	-1.39	59.5	4.0	-0.93	2.0	0.7511904761904762	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
